text,labs
"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.","[('extra memory', None), ('inch screen', None)]"
"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.","[('hiccups', None)]"
I was so happy with my new Mac.,"[('new mac', None)]"
"Quality Display  I love HP,, it's the only computer/printer we will buy.","[('printer', None)]"
"Despite the inconvenient weight, I opted for the 12 cell battery.","[('inconvenient weight', None)]"
My MacBook is faster than any comparable PC.,"[('comparable pc', None)]"
The case is carved out of a single block of aluminum.,"[('aluminum', None), ('single block', None)]"
I'm very happy with this machine!,"[('machine', None)]"
I do not recommend this company or their products!!!!,"[('products', None), ('company', None)]"
I like this machine because its very lightweight...,[]
     First it burned or fused the power adapter plug.,[]
"the features are great, the only thing it needs is better speakers.","[('features', None), ('only thing', None)]"
"It was still working, but there was nothing on the screen.",[]
I bought this laptop and found its TAB is not functioning.,[]
  Toshiba is aware of the issue but unless the extended warrenty is bought Toshiba will do nothing about it.,"[('extended warrenty', None), ('toshiba', None), ('nothing', None)]"
HP said I had done the damage.,[]
"-Called headquarters again, they report that TFT panel is broken, should be fixed by the end of the week (week 3).",[]
"Navigation through the computer is far superior compared to Windows operating systems, as well.","[('computer', None), ('navigation', None)]"
I would recommend this product.,"[('product', None)]"
"If I had to buy another computer, I would most definetly buy an acer one computer.","[('computer', None)]"
"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.","[('inch margin', None)]"
"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.","[('music software', None), ('video', None), ('picture', None), ('professional grade software im', None)]"
I previously owned an HP desktop and a Dell laptop.,[]
Everything else just install and go.,[]
  This thing is a lemon.,[]
My laptop is almost 2yrs old and I have never had any problems with it.,"[('laptop', None)]"
All the customers that come in hate Dell.,[]
"We now own two of these, identical.",[]
I've already recommended this laptop to a friend who eye'd the computer when I took it out of my bag.,[]
"I enjoy very much my new Toshiba, purchased specifially for attending online schooling.","[('online schooling', None), ('new toshiba', None)]"
"Once you go Mac, you can't go back!","[('mac', None)]"
"I brought this laptop last friday, and originally it worked fantastic.","[('laptop last friday', None)]"
The much lauded combined touch pad and clicker is a nightmare.,"[('clicker', None), ('touch pad', None)]"
"The Unibody construction is solid, sleek and beautiful.","[('construction', None)]"
"They're easy, fun, powerful and will last a long time.",[]
I WANT MY L505-s5988 BACK!,[]
"I let my friend borrow it, and she knows nothing about computers, and she used it with ease.","[('friend', None)]"
This MacBook is an outstanding product with great value.,"[('macbook', None), ('product', None), ('value', None)]"
"If that is the case for you, I would suggest a pull-behind solution when looking at cases.","[('behind solution', None)]"
I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,"[('windows', None), ('weeks', None)]"
A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,[]
and plenty of storage with 250 gb(though I will upgrade this and the ram..),"[('plenty', None)]"
"I had to call Apple 19 times (each time 40 to 75 minutes on the phone), and take it to their store for evaluations, and diagnostics, 5 times.","[('store', None), ('apple', None), ('time', None)]"
"No temporary replacement, they are out of replacements because ""many computers had problems with the Nvidia chipset""-Inquired status of repair.","[('many computers', None), ('temporary replacement', None), ('replacements', None)]"
I took it to friend who temporarily fixed it and I finally paid about 1500 for the extended warranty.,"[('extended warranty', None)]"
I respond that I do not have the old computer...,"[('old computer', None)]"
I homeschool my kids and with this netbook next to my desk we get to teaching and illustrating without skipping a beat.,"[('desk', None)]"
"Programs would crash all the time, and it turned out to be a very unstable, unreliable laptop for me.","[('programs', None)]"
I BOUGHT THIS LAP TOP AND THE CHARGE TIME DOSEN'T LAST AS LONG AS THEY SAY IT WILL MORE LIKE 2 HOURS,[]
"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.","[('websites', None), ('browser problems', None), ('consistancy', None), ('size', None)]"
I work with kids and they love making short videos on there.,"[('short videos', None)]"
"It is very durable, I am pretty rough when it comes to electronics and it has taken it all with no reprecutions yet.",[]
"the key bindings take a little getting used to, but have loved the Macbook Pro.","[('key bindings', None)]"
Keyboard is reasonable size.,"[('keyboard', None), ('size', None)]"
Instead it is sitting in West Verginia waiting for UPS to take two days to send Me a box and Two days for them to ship the computer some 691 miles by air? to Louisville Ky.,"[('computer', None), ('box', None), ('ups', None), ('days', None)]"
I'm now trying to decide on another Dell model.,"[('dell model', None)]"
I find myself using the 10-key more than I thought I would.,[]
The Macbook is a fantastic laptop.,"[('macbook', None), ('laptop', None)]"
Fan noise: The fan made a constant hissing noise in the background.,[]
"I believe this is because I was more active than the average user, meaning I average about three ""tabs"".","[('average user', None), ('tabs', None)]"
Best Buy Rocks!,[]
