text,labs,set_similarity,labs_similarity
DO NOT BUY GATEWAY COMPUTERS THEY ARE JUNK AND THE WARRANTY COMPANY IS HORRIBLE.,"[('WARRANTY COMPANY', '67', '51', 'negative')]",0.3633255362510681,0.32094702
then on top of it all their cusromer service center is in the middle east.,"[('cusromer service center', '51', '28', 'negative')]",0.0613245815038681,0.03610831
The only bad part is the size/weight.,"[('size', '29', '25', 'negative'), ('weight', '36', '30', 'negative')]",0.1508457362651825,0.15153672
The little battery that it did have would only last about an hour while just having it on the desktop.,"[('battery', '18', '11', 'negative')]",0.1523856818675995,0.17237407
I liked the aluminum body.,"[('aluminum body', '25', '12', 'positive')]",0.18440377712249756,0.17037602
also it is light weight compared to others.,[],0.1294792890548706,0.12616012
Its good for playing my apps on Facebook or watching movies.,"[('watching movies', '59', '44', 'positive'), ('playing', '20', '13', 'positive')]",0.3335520923137665,0.31916973
"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.","[('build quality', '22', '9', 'negative'), ('performance', '41', '30', 'negative')]",0.24707433581352234,0.22943161
"I love the dock where I can simply drop a file ontop of a particular program, and the program will simply open that file.","[('dock', '15', '11', 'positive'), ('program', '76', '69', 'neutral'), ('program', '93', '86', 'positive')]",0.17217344045639038,0.14539386
"Sorry, newegg.",[],0.452344685792923,0.42863756
Be safe buy a Sony.,[],0.386074423789978,0.37269163
pretty much everything else about the computer is good it just stops working out of no were.,"[('working', '76', '69', 'negative')]",0.3744065761566162,0.36635113
Originally bought it for my wife.,[],0.23793114721775055,0.2374464
It was truly a great computer costing less than one thousand bucks before tax.,"[('costing', '37', '30', 'positive')]",0.28086787462234497,0.2721918
"Waiting for the i7 was well worth it, great value for the price.","[('price', '63', '58', 'positive'), ('i7', '18', '16', 'positive')]",0.28948289155960083,0.28875414
I bought this laptop on Saturday and am completely in love with it!,[],0.2938418388366699,0.28000602
"I  asked how they would determine that since there are no scratches, dents  or other signs of damage and was told that was the only way this type of  damage could happen.",[],0.07714903354644775,0.06557552
"Now,,,,,my monitor has been acting up for about 2 months.","[('monitor', '18', '11', 'negative')]",0.3265702724456787,0.30884284
"Also, the extended warranty was a problem.","[('extended warranty', '27', '10', 'negative')]",0.18274065852165222,0.17188382
Boots up fast and runs great!,"[('Boots up', '8', '0', 'positive'), ('runs', '22', '18', 'positive')]",0.16374719142913818,0.1729193
Lightweight and the screen is beautiful!,"[('screen', '26', '20', 'positive')]",0.3336968421936035,0.33207634
"Buy it, love it, and I promise you won't regret it.",[],0.2850699722766876,0.26878816
I needed a driver for my HP and they would not help me with out me paying over $50 for it.,"[('driver', '17', '11', 'neutral')]",0.242692768573761,0.21629038
"If you don't like fingerprints, this might not be the laptop for you.",[],0.33763641119003296,0.30827144
"Call tech support, standard email the form and fax it back in to us.","[('tech support', '17', '5', 'neutral')]",0.16715066134929657,0.12112205
"Just a month and a half or two months ago, my VAIO crashed again.",[],0.2600080668926239,0.26475197
They sent it back with a huge crack in it and it still didn't work.,"[('work', '66', '62', 'negative')]",0.2581113874912262,0.2396008
" A coupla months later, they change my hard drive.","[('hard drive', '49', '39', 'negative')]",0.43667879700660706,0.4083195
I did contact HP and share how unhappy I am.,[],0.23288491368293762,0.21057409
"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.","[('twin packing', '42', '30', 'positive'), ('functions', '83', '74', 'positive')]",0.23245222866535187,0.209306
"The 13"" MacBook Pro is portable, durable, and very capable.",[],0.18512465059757233,0.18269739
I should have spent an extra hundred bucks and got a full sized computer.,[],0.373229056596756,0.35360798
Great overall.,[],0.2555081248283386,0.24593122
My smart phone is faster!,[],0.33056628704071045,0.32550186
They say sorry out of warranty.,"[('warranty', '30', '22', 'negative')]",0.27189716696739197,0.26330483
I have full control at all times of what is going on - there is no control+alt+delete business anymore.,[],0.188839390873909,0.18123522
I bought this laptop because of the performance to price ratio.,"[('performance', '47', '36', 'positive'), ('price', '56', '51', 'positive')]",0.311883807182312,0.31220084
PC never worked right even after BIOS fixed.,"[('BIOS', '37', '33', 'negative')]",0.1645234376192093,0.16276693
"After having two PC laptops die with in the past 3 years, I was led to the Apple display at Best Buy by the sleek design and promise of less tech issues.","[('design', '120', '114', 'positive'), ('tech issues', '152', '141', 'positive')]",0.30906057357788086,0.28606176
"I have a laptop as my regular computer, but found that disconnecting it and lugging it around was a drag.",[],0.2231605350971222,0.19641918
This is my second MacBook.,[],0.38671621680259705,0.33943075
The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,"[('size', '8', '4', 'positive'), ('space', '112', '107', 'negative')]",0.024946708232164383,0.022160506
The service I received from Toshiba went above and beyond the call of duty.,"[('service', '11', '4', 'positive')]",0.33401134610176086,0.2968199
"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.","[('memory', '102', '96', 'negative'), ('speed', '112', '107', 'negative'), ('priced', '27', '21', 'negative')]",0.3743942975997925,0.35403064
I would recommend it just because of the internet speed probably because thats the only thing i really care about.,"[('internet speed', '55', '41', 'positive')]",0.20595577359199524,0.17701274
I own other Macs but always find myself navigation to the MacBook Pro to get my work done.,[],0.288724422454834,0.24144123
"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.","[('programs', '26', '18', 'neutral'), ('Garageband', '102', '92', 'neutral'), ('Photo Booth', '134', '123', 'neutral'), ('iPhoto', '142', '136', 'neutral'), ('iMovie', '182', '176', 'neutral'), ('video-editing', '158', '145', 'neutral'), ('movie-making', '174', '162', 'neutral'), ('photo management', '121', '105', 'neutral'), ('music', '90', '85', 'neutral'), ('Pages', '58', '53', 'neutral'), ('Numbers', '67', '60', 'neutral'), ('Keynote', '76', '69', 'neutral'), ('school or office use', '51', '31', 'neutral')]",0.3208208382129669,0.29954574
This is my 3rd Apple Laptop and first MacBook Pro.,[],0.32192838191986084,0.27386472
I have had this laptop for a few months now and i would say im pretty satisfied.,[],0.25714045763015747,0.2507661
The love part of my relationship with this laptop doesn't take very long.,[],0.3346143364906311,0.3326162
Not enough time for me to give it 5 stars!,[],0.22721168398857117,0.23031253
The screen shows great colors.,"[('screen', '10', '4', 'positive'), ('colors', '29', '23', 'positive')]",0.29080119729042053,0.2747611
"Reason why? It's because when you buy it, you know first thing that you will not lose any value for that laptop, the price will stay the same for the next year, and even if Apple does decides to change mode, your laptop value will only drop 10-20%, unlike PC laptops which drop more than 80%.","[('value', '95', '90', 'positive'), ('price', '122', '117', 'positive'), ('value', '225', '220', 'positive')]",0.11637671291828156,0.1179033
That's a huge difference.,[],0.03238846734166145,0.04188608
"Dells are ok, HPs aren't that good, but Macs or Fantastic.",[],0.3037879467010498,0.28359237
"  So, buyers beware!",[],0.28548794984817505,0.26729083
I am totally satisfied with my little toshie!,[],0.17971327900886536,0.17521939
"I have no idea how to burn cd's or to use the web cam, just for starters.","[('web cam', '53', '46', 'neutral'), (""burn cd's"", '31', '22', 'neutral')]",0.23429784178733826,0.20315857
"Again, I sent it off to Acer, by this time they were paying for me to send it to them and everything, but it was still inconvienent because of my classes and my communication with my fiance.",[],0.33828437328338623,0.30409938
DEFINITELY recommended!!!,[],0.1730639636516571,0.15605064
It is extremely user friendly and intuitive.,[],0.3027014434337616,0.2673229
Let me start with the good:So awesome.,[],0.15463660657405853,0.14339662
I had finally reached my limit and broke down.,[],0.1351986527442932,0.1450651
"The 17 inch screen is very large, but the computer is very light.","[('17 inch screen', '18', '4', 'negative')]",0.24382618069648743,0.23839529
"  My opinion of Sony has been dropping as fast as the stock market, given their horrible support, but this machine just caused another plunge.","[('support', '96', '89', 'negative')]",0.24804648756980896,0.2451199
"Do I like the computer? Well, other than not getting viruses, I guess it is OK.",[],0.3151693642139435,0.30893666
"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.","[('Bluetooth', '17', '8', 'neutral'), ('Drivers/Applications DVD', '103', '79', 'neutral'), ('Launch Manager', '71', '57', 'neutral')]",0.07025150954723358,0.06755066
I waited and waited and no laptop.,[],0.3647301197052002,0.3523251
Everything is falling apart internally and externally.,[],0.2075137197971344,0.20012894
I also liked the glass screen.,"[('glass screen', '29', '17', 'positive')]",0.2503681182861328,0.2253945
The switchable graphic card is pretty sweet when you want gaming on the laptop.,"[('switchable graphic card', '27', '4', 'positive'), ('gaming', '64', '58', 'neutral')]",0.2975422441959381,0.2795415
