text,labs
"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...","[('liquers', None)]"
"The table service could have been a little more attentive but as someone who also works in the service industry, I understood they were busy.","[('service industry', None), ('table service', None)]"
"It's not mind-blowing, but to me, thai food never is and never will be.","[('thai food', None)]"
"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).","[('food', None)]"
"Although, one night we went it was super cheesy, and another night it was less cheesy.",[]
"Even though it is a little loud, you don't have to yell at each other to talk.",[]
"i've been to sapphire twice and both times the food was fine, if not good.","[('food', None)]"
It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.,"[('tables', None), ('dinner', None)]"
Was surprisingly disappointed.,[]
I love the fact that the pizza tastes so good and is so cheap.,"[('pizza', None)]"
Nicky the Nose at the bar is a treat.,[]
I went to Ruby Foo's after work with a group of 6.,[]
I'm amazed we haven't been kicked out of this place yet.,[]
"Service was prompt, friendly and great.","[('service', None)]"
"I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.","[('extra virgnin olive oil', None), ('lamb chop', None), ('salads', None)]"
The sushi was awful!,"[('sushi', None)]"
Katz's has been a NYC original for over 100 years.,[]
You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here.,"[('dainty dishes', None), ('meal', None), ('nearby lexington avenue', None), ('cost', None)]"
"The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.","[('experience', None), ('icy cold beer', None), ('buttah', None), ('pickles', None)]"
The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.,"[('plain pizza', None), ('third generation', None)]"
"Late nite omelletes are not good here, there is no variety!",[]
Everything at Sala Thai is tasty and well-portioned.,"[('everything', None), ('sala thai', None)]"
"After all that, they complained to me about the small tip.","[('small tip', None)]"
It's a great place to pick up a cheap lunch or dinner.,"[('lunch', None), ('dinner', None), ('place', None)]"
"Behind this counter, two men are squeezed in.",[]
Great find!!!,"[('find', None)]"
"If only they delivered, they'd make a mint!","[('mint', None)]"
"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.","[('service', None), ('quality fish', None)]"
"Our waitress was sweet and accomodating, not overbearing.","[('waitress', None)]"
Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,"[('reservation sigh', None), ('table', None)]"
I was really disappointed ant wanted to tell everyone not to go eat or even take out food from there.,"[('everyone', None), ('ant', None), ('food', None)]"
The website and rating makes this place look wonderful but in reality it was very disappointing.,"[('reality', None), ('place', None)]"
"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.","[('everything', None), ('ultra', None), ('menu', None)]"
The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,"[('6th avenue', None), ('feet', None), ('world', None), ('evening', None), ('outdoor atmosphere', None)]"
"A large is $20, and toppings are about $3 each.",[]
"In any event, this is a place I'll be sure to stop by again when I'm in this part of town.",[]
I definitely wouldn't go back.,[]
It is not worth for that bucks.,"[('bucks', None)]"
brick oven gallery is My pick for best pizza restaurant anywhere.,"[('brick oven gallery', None), ('pizza restaurant', None)]"
Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,"[('evening', None), ('service', None), ('price', None), ('food', None)]"
"For many people, this may not seem like Aunthentic Thai food because most places in NYC arent quite authentic.","[('places', None), ('aunthentic thai food', None), ('many people', None), ('nyc arent', None)]"
"Growing up in NY, I have eaten my share of bagels.",[]
"Oh, don't even let me start with how expensive the bills were!",[]
A hearty two thumbs up!,"[('thumbs', None)]"
The scallion pancakes and fried dumplings were nothing out of the ordinary.,"[('scallion pancakes', None), ('dumplings', None), ('nothing', None)]"
"All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!","[('appetizers', None), ('salads', None), ('pasta', None)]"
"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.","[('other restaurant patrons', None)]"
Service is top notch.,"[('notch', None), ('service', None)]"
The food now is inconsistent.,"[('food', None)]"
All pretty good.,[]
"You can also special order any kind of dumpling,etc.",[]
you guys rock.,[]
Chance is a joke.,[]
I was pretty much full after our fondue appetizer.,"[('fondue appetizer', None)]"
BE CAREFUL before you request extra spice.,"[('extra spice', None), ('careful', None)]"
The octopus eaters were floored by the Octopus salad.,[]
We thought that this place is using too much of MSG cooking in the foods.,"[('msg', None)]"
I was at Rao's last Wed.,[]
And the Tom Kha soup was pathetic.,"[('tom kha soup', None)]"
I started out with a Bombay beer which was big enough for two.,[]
"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.","[('side', None), ('decor', None), ('several semi-private boths', None), ('dining hall', None), ('date', None)]"
Service was quick.,"[('service', None)]"
Tends to turn people away.,"[('people', None)]"
We thought this a prelude to what the evening will be like.,"[('evening', None)]"
"I was turned on to this restaurant by a fellow foodie friend of mine, and have been going back regularly ever since.","[('mine', None), ('fellow foodie friend', None)]"
Drawbacks: service is slow and they don't toast!,"[('service', None)]"
Went there for an office lunch.,[]
I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!,[]
"Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori.","[('zucchero pomodori', None), ('place', None)]"
