text,labs
they say that this will invalidate the warranty on the hard drive (i don't really understand why but anyway).,"[('drive', None), ('warranty', None), ('hard drive', None)]"
i took the computer back in yet again except this time they kept it to send into their geek squad headquarters.,"[('geek squad headquarters', None), ('hq', None), ('computer', None)]"
this is a great laptop and i would recommend it to anyone.,"[('person', None), ('laptop', None), ('anyone', None)]"
"thank god for ""ctrl z""bottom line, i've been using laptops since the mid 90s and probably the majority of brands out there.","[('mid 90s', None), ('majority', None), ('brands', None), ('laptops', None), ('line', None)]"
they definitely have a superior product!,"[('price', None), ('product', None)]"
a great computer for light home use and business use.,"[('business', None), ('light home use', None), ('computer', None), ('business use', None)]"
bought it to use mostly for oline classes.,"[('oline classes', None), ('courses', None), ('oline', None)]"
"even with virus protection, it always turned off when updates were needed and installed.","[('virus', None), ('updates', None)]"
"also consider the ms office apps are all trial versions, hope you have your own copies.","[('own copies', None), ('ms office apps', None), ('versions', None)]"
"they are wonderful, but very dangerous when it comes to emitting heat.","[('heat', None), ('emitting', None)]"
this computer was awful!,"[('computer', None)]"
"heck, if i had enough ' money, i would but it as a gift for someone.","[('gift', None), ('money', None)]"
"even so, i like playing online games, so it was wonderful that there is a feature where i can dualboot windows.","[('windows', None), ('game', None), ('online games', None)]"
the battery life is amazingly long at 7hrs and 5hrs if you use it.,"[('battery', None), ('battery life', None)]"
my previous purchases were with dell and hp.,"[('previous purchases', None), ('hp', None), ('dell', None)]"
i have not have any problems.,"[('problems', None), ('i', None)]"
i purchased an hp right after my high school graduation.,"[('hp', None), ('high school graduation', None), ('graduation', None)]"
me and my boyfriend bought the gateway nv78 in nov of 09.,"[('gateway', None), ('nv78', None)]"
it is very user friendly and not hard to figure out at all.,[]
"lightweight, long battery life, excellent transition from pc;","[('battery', None), ('long battery life', None), ('pc', None), ('transition', None)]"
the price is another driving influence that made me purchase this laptop.,"[('laptop', None), ('price', None)]"
the nortons virus scan is only for a very short time unlike others that usually are good for a year.,"[('year', None), ('nortons virus scan', None), ('nortons virus', None), ('others', None), ('time', None)]"
it is stamped and not in pieces therefore it is a stronger more resilient frame.,"[('frame', None), ('stamped', None)]"
i am first time mac buyer and am amazed at features and ease of use the mac offers.,"[('first time mac buyer', None), ('mac', None), ('features', None)]"
"two, owning a 17 in.mac book gives the flexibility to sit anywhere you want without worry about bother anyone.","[('book', None), ('anyone', None), ('privacy', None)]"
sent unit back and it's been two months.,"[('time', None), ('unit', None)]"
came fully loaded - good.,[]
"when we bought our new hp comouter in dec. of 2008, we wanted windows xp, but were told it would cost an extra $159, so we went with vista.","[('new hp comouter', None), ('windows', None)]"
(i definatly can't).,"[('place', None), ('i', None)]"
"files as well would become lost, deleted or corrupted.","[('corrupted', None), ('files', None)]"
it is meant to be portable.,[]
my laptop worked again for just a while before i started having issues again.,"[('issues', None), ('laptop', None)]"
this is perfect for her field.,"[('art', None), ('field', None)]"
taking it back less than 24 hours of purchase,[]
that's the downside for me.,"[('downside', None), ('me', None)]"
"the only thing that i have, is the key broad is a little dark to see the letters, would help if it was a little lighter then it is.","[('letters', None), ('little dark', None), ('key broad', None), ('only thing', None), ('key', None)]"
hopefully amazon will take this back.,"[('back', None), ('amazon', None), ('a', None)]"
they ended up keeping my computer for almost 3 months!,"[('computer', None), ('waiting', None)]"
but i needed a laptop for school use.,"[('school', None), ('laptop', None)]"
he can't stand it.,"[('s', None), ('he', None)]"
the computer was delivered as promised.,"[('computer', None), ('delivered', None)]"
this is the complete opposite to an ergonomic design.,"[('ergonomic', None), ('ergonomic design', None), ('design', None), ('complete opposite', None)]"
i would like at least a 4 hr. battery life.,"[('battery', None), ('hr', None)]"
the only thing that i don't like about my mac is that sometimes there are programs that i want to be able to run and i am not able to.,"[('mac', None), ('programs', None), ('only thing', None)]"
"looking online, many people are having the same problem.","[('online', None), ('many people', None), ('same problem', None), ('problem', None)]"
"wireless has not been a issue for me, like some others have meantioned.","[('phone', None), ('wireless', None)]"
this is my second mac book pro.,"[('mac', None), ('book', None)]"
"macbook notebooks quickly die out because of their short battery life, as well as the many background programs that run without the user's knowlede.","[('short battery life', None), ('macbook notebooks', None), ('many background programs', None), ('background', None)]"
"all the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.","[('things', None), ('trackpad', None), ('programs', None)]"
i guess the only good thing that came out of these were the speakers and the subwoofer.,"[('speakers', None), ('subwoofer', None)]"
theres a built in camera with special effects- for video and photography.,"[('video', None), ('photography', None), ('special effects', None)]"
all for such a great price.,"[('food', None), ('price', None)]"
i went right out and purchased another laptop.,"[('laptop', None), ('price', None)]"
"long story short, since i experience so many problems with my laptop every since i bought it from day one, i didn't ask for a new laptop or a refund of what i pay for a crapy laptop, but just an extension of my laptop warranty for another year, they made a big deal of out that and after so many calls and complaints about their products and services, they finally gave in.","[('big deal', None), ('year', None), ('warranty', None), ('story', None), ('products', None), ('service', None), ('services', None)]"
i am able to play 720p and 1080p media files just fine with it.,"[('720p', None), ('1080p media files', None), ('media', None)]"
