text,terms
"Pizza is terrific, as is homemade pasta.","[('Pizza', '5', '0', 'positive'), ('homemade pasta', '39', '25', 'positive')]"
Definitely a neighborhood favorite.,[]
This is a wonderful place on all stand points especially value ofr money.,"[('value ofr money', '72', '57', 'positive')]"
My first encounter happened one friday evening with a friend.,[]
Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz.,"[('soup', '19', '15', 'positive'), ('mushrooms', '74', '65', 'positive')]"
"Service is not exactly five star, but thats not really a big deal.","[('Service', '7', '0', 'conflict')]"
There are other people waiting!,"[('waiting', '30', '23', 'negative')]"
"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.","[('beginning appetizers', '25', '5', 'positive'), ('scallops', '39', '31', 'positive'), ('chocolate souffle with rasberry mint sorbet', '117', '74', 'positive'), ('taste', '149', '144', 'positive')]"
OU MUST TRY THIS RESTAURANT.,[]
"We left, never to return.",[]
Consistently good Japanese Tapas.,"[('Japanese Tapas', '32', '18', 'positive')]"
No apologies during restaurant week.,[]
"My goodness, everything from the fish to the rice to the seaweed was absolutely amazing.","[('fish', '37', '33', 'positive'), ('rice', '49', '45', 'positive'), ('seaweed', '64', '57', 'positive')]"
"This place started off a little iffy, but is now one of my favorite indian restaurants in NYC (and I'm indian, so I should know).",[]
They also do a great job for restaurant week.,[]
I went to this restaurant with a woman that I met recently.,[]
"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).","[('dishes', '10', '4', 'positive'), ('lamb sausages', '75', '62', 'positive'), ('sardines with biscuits', '99', '77', 'positive'), ('large whole shrimp', '119', '101', 'positive'), ('pistachio ice cream', '154', '135', 'positive')]"
This is where the aforementioned line was.,[]
The food is reliable and the price is moderate.,"[('food', '8', '4', 'positive'), ('price', '34', '29', 'neutral')]"
"Aside from the bearded, courdoroy blazer professor type with the NYU student he's sleeping with that week, you see a strange mix of hipsters, frat boys, Will Smith types who need to be told they are black, bitter cougars who cant understand why they arent married yet....",[]
"While the ambiance and atmosphere were great, the food and service could have been a lot better.","[('ambiance', '18', '10', 'positive'), ('atmosphere', '33', '23', 'positive'), ('food', '54', '50', 'negative'), ('service', '66', '59', 'negative')]"
We always go there on the weekends and leave extremely full and satisfied.,[]
i dont how this place is still running.,[]
The server was really cool and served us our food and drinks with a smile.,"[('server', '10', '4', 'positive'), ('food', '49', '45', 'neutral'), ('drinks', '60', '54', 'neutral'), ('served', '37', '31', 'positive')]"
We were in search of food and stumbled on this block of Indian restaurants on East Sixth Street.,"[('food', '25', '21', 'neutral')]"
"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .","[('sushi', '80', '75', 'positive'), ('thai food', '112', '103', 'positive')]"
"Very excited to hear that short-term Chef Jason Narone has moved on, he truly was a low point of their Sterling track record.","[('Chef', '41', '37', 'negative')]"
Excellent experience.,[]
"Well worth the trip, close to City Hall and downtown subway stops.",[]
I had to share my table with a loud group of kids and the service was rude an unattentive.,"[('service', '65', '58', 'negative'), ('table', '23', '18', 'negative')]"
What more could you want?,[]
"If you are the type of person who likes being scared and entertained, this is a great place to go and eat.",[]
"All in all, I don't see how you can go wrong.",[]
The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,"[('garlic', '47', '41', 'positive'), ('fresh tomatoes', '66', '52', 'positive'), ('sauce on the pizza', '22', '4', 'positive')]"
"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.","[('outdoor seating', '87', '72', 'positive')]"
"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.","[('mesclun', '26', '19', 'positive'), ('salmon', '34', '28', 'positive'), ('ice cream', '49', '40', 'positive'), ('courses', '78', '71', 'positive')]"
We were told that the wait was about twenty minutes and there would be no problem for our 8:00 pm curtain call.,"[('wait', '26', '22', 'neutral')]"
The food is usually good but it certainly isn't a relaxing place to go.,"[('food', '8', '4', 'positive'), ('place', '64', '59', 'negative')]"
I'm told that it is open 24hrs which is good.,[]
"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!","[('staff', '37', '32', 'positive'), ('bistro fare', '59', '48', 'positive'), ('chilaquiles', '125', '114', 'positive'), ('jazz brunch', '87', '76', 'positive'), ('live jazz', '108', '99', 'positive')]"
The prices were fantastic.,"[('prices', '10', '4', 'positive')]"
What a great place!,[]
"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...","[('bill', '34', '30', 'conflict'), ('measures of liquers', '88', '69', 'positive')]"
"The table service could have been a little more attentive but as someone who also works in the service industry, I understood they were busy.","[('table service', '17', '4', 'conflict'), ('service', '102', '95', 'neutral')]"
"It's not mind-blowing, but to me, thai food never is and never will be.","[('thai food', '43', '34', 'neutral')]"
"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).","[('Food', '4', '0', 'positive'), ('pork belly', '104', '94', 'negative'), ('fat', '157', '154', 'negative')]"
"Although, one night we went it was super cheesy, and another night it was less cheesy.",[]
"Even though it is a little loud, you don't have to yell at each other to talk.",[]
"i've been to sapphire twice and both times the food was fine, if not good.","[('food', '51', '47', 'positive')]"
It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.,"[('tables', '32', '26', 'negative'), ('dinner', '107', '101', 'positive'), ('place', '84', '79', 'positive')]"
Was surprisingly disappointed.,[]
I love the fact that the pizza tastes so good and is so cheap.,"[('pizza', '30', '25', 'positive')]"
Nicky the Nose at the bar is a treat.,"[('bar', '25', '22', 'neutral')]"
I went to Ruby Foo's after work with a group of 6.,[]
I'm amazed we haven't been kicked out of this place yet.,[]
"Service was prompt, friendly and great.","[('Service', '7', '0', 'positive')]"
"I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.","[('lamb chop', '25', '16', 'positive'), ('salads', '57', '51', 'positive'), ('lemon', '92', '87', 'positive'), ('extra virgnin olive oil', '120', '97', 'positive')]"
The sushi was awful!,"[('sushi', '9', '4', 'negative')]"
Katz's has been a NYC original for over 100 years.,[]
You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here.,"[('meal', '29', '25', 'positive'), ('cost', '108', '104', 'conflict'), ('dishes', '133', '127', 'positive')]"
"The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.","[('Pastrami sandwich', '21', '4', 'positive'), ('beer', '75', '71', 'positive'), ('pickles', '54', '47', 'positive')]"
The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.,"[('plain pizza', '15', '4', 'negative'), ('truffle oil', '125', '114', 'neutral'), ('wild mushroom(third generation-Fornini) pizza', '88', '43', 'positive')]"
"Late nite omelletes are not good here, there is no variety!","[('omelletes', '19', '10', 'negative')]"
Everything at Sala Thai is tasty and well-portioned.,[]
"After all that, they complained to me about the small tip.","[('tip', '57', '54', 'negative')]"
It's a great place to pick up a cheap lunch or dinner.,"[('lunch', '43', '38', 'positive'), ('dinner', '53', '47', 'positive')]"
"Behind this counter, two men are squeezed in.","[('counter', '19', '12', 'negative')]"
Great find!!!,[]
"If only they delivered, they'd make a mint!",[]
"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.","[('fish', '67', '63', 'positive'), ('service', '85', '78', 'positive'), ('Sushi fix', '29', '20', 'positive')]"
"Our waitress was sweet and accomodating, not overbearing.","[('waitress', '12', '4', 'positive')]"
Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,"[('reservation sigh', '133', '117', 'neutral'), ('table', '54', '49', 'negative')]"
I was really disappointed ant wanted to tell everyone not to go eat or even take out food from there.,"[('food', '89', '85', 'negative')]"
The website and rating makes this place look wonderful but in reality it was very disappointing.,"[('place', '39', '34', 'conflict')]"
"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.","[('menu', '31', '27', 'negative'), ('food art', '110', '102', 'positive')]"
The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,"[('outdoor atmosphere', '22', '4', 'positive')]"
"A large is $20, and toppings are about $3 each.","[('toppings', '28', '20', 'neutral')]"
"In any event, this is a place I'll be sure to stop by again when I'm in this part of town.",[]
I definitely wouldn't go back.,[]
