text,labs
"i really like the mac 15.4in. notebook, but its very pricey.","[('pricey mac 15.4in. notebook', None)]"
"also, the space bar makes a noisy click every time you use it.","[('space bar', None), ('click', None)]"
iphotos is an excellent program for storing and organizing photos.,"[('iphotos', None), ('program', None)]"
other than that its a great performing machine and well meets all my needs and more.,"[('performance machine', None)]"
"we were occasional mac users before, but most recently owned a budget pc since it is what we could afford.","[('pc', None), ('mac users', None)]"
"the programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.","[('ipod', None), ('iphoto', None), ('address book', None), ('imail', None), ('editing capabilities', None), ('programs', None), ('imovie', None)]"
"the only thing i didn't learn in my research was the software i would need like privacy protection and warranty protection, in case it gets broken, or crashes etc.","[('software', None), ('thing', None), ('privacy protection', None), ('warranty protection', None), ('research', None)]"
the computer itself is a good product but the repair depot stinks.,"[('repair depot', None), ('product', None), ('computer', None)]"
i thought the price was great for the specs.,"[('specs', None), ('price', None)]"
the only down fall is that it has no cd drive but i found that they are very cheap to by and also very portable making this the best friend to someone who is always looking for more space then they have.,"[('cd drive', None), ('friend', None)]"
"so, the hard disk capacity really doesn't matter to me.","[('hard disk capacity', None)]"
just for a stupid cd.,"[('cd', None)]"
keys stick periodically and i havent had the laptop for 45 days yet.,"[('keys', None)]"
everything from the design to the os is simple and to the point.,"[('os', None), ('design', None)]"
i personally like the gaming look but needed a machine that delivered gaming performance while still looking professional in front of my customers.,"[('machine', None), ('gaming performance', None), ('look', None)]"
this just keeps having it's hard drive replaced!,"[('hard drive', None)]"
the only downfall is the volume control.,"[('volume control', None)]"
"clearly, there is something wrong with the product and lg didn't take up the responsibility.","[('product', None), ('responsibility', None), ('lg', None)]"
very fast boot up and shut down.,"[('shut down', None), ('boot up', None)]"
"right out of the box, this little netbook did everything i asked of it, including streaming the everyday video you're bound to encounter checking mail and websites (my biggest complaint previously).","[('netbook', None), ('websites', None), ('mail', None), ('video', None)]"
i am very happy with this laptop.,"[('laptop', None)]"
this laptop is durable and it is easy to travel with.,"[('laptop', None), ('durable', None), ('travel', None)]"
i finally decided on this laptop because it was the right price for what i need it.,"[('laptop', None), ('price', None)]"
"if internet connectivity is important i would recommend going with a dell net book for 50 bucks more, or buy a usb wireless card.","[('internet connectivity', None), ('card', None)]"
i had read online that some users were having sound problems.,"[('sound problems', None)]"
"my last computer, a toshiba, cost only $400, and worked like a charm for many years.","[('toshiba', None), ('computer', None), ('cost', None)]"
it discharges too quickly.,"[('discharges', None)]"
"but to be honest, the compatibility issues and the other little quirks make me think i ll buy a pc next time.","[('quirks', None), ('compatibility', None), ('pc', None)]"
i work on a pc at home and have used pc all through college.,"[('pc', None)]"
toshiba will not acknowledge this problem.,"[('toshiba', None)]"
an absolutely hateful machine that no one should get of their own free will.,"[('machine', None), ('one', None)]"
"i do not experience a lot of heat coming out of it, however i would highly suggest purchasing a stand however, due to the nature of the design of the macbook as it is one very large heat sink.","[('design', None), ('heat sink', None)]"
"*=webcam is a bit laggy, not the greatest.","[('webcam', None)]"
stay away from hp.,"[('hp', None)]"
wonderful sleek case design is only on the outside.,"[('case design', None)]"
it is speedy when connected wirelessly to any network regardless if the connection is weak or not.,"[('connection', None)]"
the pricing is very competitive.,"[('pricing', None), ('price', None)]"
connecting to my wireless router via built-in wireless took no time at all.,"[('connect', None), ('router', None)]"
this computer is exceptionally thin for it's screen size and processing power.,"[('screen size', None), ('processing power', None), ('computer', None)]"
there is no way i will buy a lg product in the future.,"[('lg product', None), ('way', None), ('future', None)]"
"maybe this is virus related, maybe not, but the computer has locked up many times, and on two occasions, the screen has simply gone black.","[('lock up', None), ('computer', None), ('times', None), ('screen', None)]"
using this machine is like a mild form of torture.,"[('machine', None), ('form', None)]"
"on the twelfth day that i had the notebook, i decided to go to dell's website and update it.","[('dell', None), ('website', None)]"
excellent product for the money.,"[('product', None), ('money', None)]"
"it's graphics aren't bad at all, for the lower end of the macbook pro spectrum, easily capable of running starcraft ii and other games with comparable graphics.","[('graphics', None), ('starcraft', None), ('spectrum', None), ('end', None), ('games', None)]"
"the screen is bright and vivid and the keyboard is very easy to use, very important for use quick typers.","[('screen', None), ('keyboard', None)]"
i called toshiba and they want me to be without my laptop for about two weeks while they look at the problem.,"[('toshiba', None)]"
the mouse jumps around all the time and it clicks stuff i dont want it too.,"[('mouse', None)]"
